jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1192,  150970,  completed,  eof,  2014-08-12 13:58:02,  2014-08-12 13:59:08,  66,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4808,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  17.532,  38.7979109498, 
1192,  151061,  completed,  eof,  2014-08-12 13:58:02,  2014-08-12 13:58:43,  41,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4808,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  25.483,  56.393290254, 
1192,  151142,  completed,  eof,  2014-08-12 13:58:02,  2014-08-12 13:58:35,  33,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4808,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  11.582,  25.6306984155, 
1192,  151213,  completed,  eof,  2014-08-12 13:58:03,  2014-08-12 13:58:39,  36,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4808,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  27.764,  61.441090555, 
1192,  151274,  completed,  eof,  2014-08-12 13:58:03,  2014-08-12 13:58:38,  35,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4808,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  34.9802551888,  77.4104965673, 
1192,  151325,  completed,  eof,  2014-08-12 13:58:03,  2014-08-12 13:58:36,  33,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4808,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  26.9578600119,  59.6571213861, 
1192,  151366,  completed,  eof,  2014-08-12 13:58:03,  2014-08-12 13:58:40,  37,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4808,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  11.8013192436,  26.1160468346, 
1192,  151397,  completed,  eof,  2014-08-12 13:58:04,  2014-08-12 13:58:36,  32,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4808,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  27.0658058612,  59.8960030566, 
1192,  151418,  completed,  eof,  2014-08-12 13:58:04,  2014-08-12 13:59:33,  89,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  18.527,  40.9998229618, 
1192,  151429,  completed,  eof,  2014-08-12 13:58:04,  2014-08-12 13:59:02,  58,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  32.322,  71.5278392494, 
1192,  151430,  completed,  eof,  2014-08-12 13:58:35,  2014-08-12 13:59:16,  41,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  None,  None,  0.1,  12,  16,  12.0,  5,  None,  521,  0.0003,  11.749,  26.0002655572, 
1192,  151431,  completed,  eof,  2014-08-12 13:58:36,  2014-08-12 13:59:17,  41,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  1,  None,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  28.207,  62.4214393202, 
1192,  151442,  completed,  eof,  2014-08-12 13:58:36,  2014-08-12 13:59:38,  62,  modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4808,  None,  147,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  16.9890083613,  37.5962829984, 
1192,  151443,  completed,  eof,  2014-08-12 13:58:38,  2014-08-12 13:59:17,  39,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4808,  None,  None,  0.025075,  10,  13,  None,  2,  4.75,  151,  0.075075,  23.7678924177,  52.5977967994, 
1192,  151444,  completed,  eof,  2014-08-12 13:58:39,  2014-08-12 13:59:12,  33,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4808,  None,  None,  0.025075,  10,  13,  9.125,  2,  None,  151,  0.075075,  12.0314081579,  26.625228286, 
1192,  151445,  completed,  eof,  2014-08-12 13:58:40,  2014-08-12 13:59:15,  35,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4808,  1,  None,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  27.3366807264,  60.4954428751, 
1192,  151446,  completed,  eof,  2014-08-12 13:58:43,  2014-08-12 13:59:58,  75,  modelParams|sensorParams|encoders|hourly_traffic_count:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4808,  None,  396,  0.075025,  11,  15,  None,  4,  None,  398,  0.025225,  17.395,  38.494733115, 
1192,  151447,  completed,  eof,  2014-08-12 13:59:02,  2014-08-12 13:59:42,  40,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4808,  None,  None,  0.075025,  11,  15,  None,  4,  2.25,  398,  0.025225,  27.793,  61.505266885, 
1192,  151448,  completed,  eof,  2014-08-12 13:59:08,  2014-08-12 13:59:40,  32,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4808,  None,  None,  0.075025,  11,  15,  3.375,  4,  None,  398,  0.025225,  11.797,  26.1064884483, 
1192,  151449,  completed,  eof,  2014-08-12 13:59:12,  2014-08-12 13:59:51,  39,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4808,  1,  None,  0.075025,  11,  15,  None,  4,  None,  398,  0.025225,  27.81,  61.5428874923, 
1192,  151450,  completed,  eof,  2014-08-12 13:59:15,  2014-08-12 14:00:24,  69,  modelParams|sensorParams|encoders|hourly_traffic_count:n_296.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  4808,  None,  296,  0.055045,  11,  14,  None,  3,  None,  299,  0.055135,  17.517,  38.7647162964, 
1192,  151451,  completed,  eof,  2014-08-12 13:59:16,  2014-08-12 13:59:57,  41,  modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.75.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  4808,  None,  None,  0.055045,  11,  14,  None,  3,  3.75,  299,  0.055135,  27.455,  60.757280694, 
1192,  151452,  completed,  eof,  2014-08-12 13:59:17,  2014-08-12 13:59:50,  33,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.825.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  4808,  None,  None,  0.055045,  11,  14,  6.825,  3,  None,  299,  0.055135,  11.723,  25.9427281579, 
1192,  151453,  completed,  eof,  2014-08-12 13:59:17,  2014-08-12 13:59:51,  34,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00958991421899.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_80.modelParams|spParams|synPermInactiveDec_0.0955441272355,  4808,  1,  None,  0.00958991421899,  9,  12,  None,  1,  None,  80,  0.0955441272355,  28.0379775335,  62.0473965068, 
1192,  151454,  completed,  eof,  2014-08-12 13:59:33,  2014-08-12 14:00:38,  65,  modelParams|sensorParams|encoders|hourly_traffic_count:n_200.modelParams|clParams|alpha_0.0495147505482.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_251.modelParams|spParams|synPermInactiveDec_0.0511701772453,  4808,  None,  200,  0.0495147505482,  11,  13,  None,  2,  None,  251,  0.0511701772453,  16.96,  37.532088165, 
1192,  151455,  completed,  eof,  2014-08-12 13:59:38,  2014-08-12 14:00:15,  37,  modelParams|clParams|alpha_0.0153348574447.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.79469582916.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.0730925886227,  4808,  None,  None,  0.0153348574447,  10,  13,  None,  2,  3.79469582916,  176,  0.0730925886227,  21.6715367198,  47.9586100731, 
1192,  151456,  completed,  eof,  2014-08-12 13:59:40,  2014-08-12 14:00:12,  32,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.58252473701.modelParams|clParams|alpha_0.0395247505482.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_251.modelParams|spParams|synPermInactiveDec_0.0511701772453,  4808,  None,  None,  0.0395247505482,  11,  13,  4.58252473701,  2,  None,  251,  0.0511701772453,  11.129,  24.6282198814, 
1192,  151457,  completed,  eof,  2014-08-12 13:59:42,  2014-08-12 14:00:14,  32,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.095015,  4808,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.095015,  27.0658058612,  59.8960030566, 
1192,  151458,  completed,  eof,  2014-08-12 13:59:51,  2014-08-12 14:00:52,  61,  modelParams|sensorParams|encoders|hourly_traffic_count:n_193.modelParams|clParams|alpha_0.0383653741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.071052234132,  4808,  None,  193,  0.0383653741777,  10,  13,  None,  2,  None,  175,  0.071052234132,  16.9288110332,  37.4630677021, 
1192,  151459,  completed,  eof,  2014-08-12 13:59:51,  2014-08-12 14:00:29,  38,  modelParams|clParams|alpha_0.034315427666.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.23510139028.modelParams|sensorParams|encoders|_classifierInput|n_126.modelParams|spParams|synPermInactiveDec_0.071052234132,  4808,  None,  None,  0.034315427666,  10,  13,  None,  2,  5.23510139028,  126,  0.071052234132,  25.5150025901,  56.4641112466, 
1192,  151460,  completed,  eof,  2014-08-12 13:59:51,  2014-08-12 14:00:23,  32,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.76747526299.modelParams|clParams|alpha_0.0505852494518.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.0491298227547,  4808,  None,  None,  0.0505852494518,  11,  14,  6.76747526299,  3,  None,  299,  0.0491298227547,  11.152,  24.67911835, 
1192,  151461,  completed,  eof,  2014-08-12 13:59:57,  2014-08-12 14:00:31,  34,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.014084828438.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_108.modelParams|spParams|synPermInactiveDec_0.086103254471,  4808,  1,  None,  0.014084828438,  9,  12,  None,  1,  None,  108,  0.086103254471,  28.8675261129,  63.8831683476, 
1192,  151462,  completed,  eof,  2014-08-12 13:59:58,  2014-08-12 14:00:59,  61,  modelParams|sensorParams|encoders|hourly_traffic_count:n_122.modelParams|clParams|alpha_0.02008.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|spParams|synPermInactiveDec_0.07009,  4808,  None,  122,  0.02008,  10,  13,  None,  2,  None,  127,  0.07009,  16.3858074422,  36.2614133004, 
1192,  151463,  completed,  eof,  2014-08-12 14:00:12,  2014-08-12 14:00:51,  39,  modelParams|clParams|alpha_0.02008.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.5.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.07009,  4808,  None,  None,  0.02008,  10,  13,  None,  2,  4.5,  176,  0.07009,  30.7557704269,  68.0618093895, 
1192,  151464,  completed,  eof,  2014-08-12 14:00:14,  2014-08-12 14:00:45,  31,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.87057549485.modelParams|clParams|alpha_0.0429199362329.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|spParams|synPermInactiveDec_0.0490648702776,  4808,  None,  None,  0.0429199362329,  11,  13,  4.87057549485,  2,  None,  227,  0.0490648702776,  11.257,  24.9114809241, 
1192,  151465,  completed,  eof,  2014-08-12 14:00:15,  2014-08-12 14:00:47,  32,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00734245710949.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0902945636177,  4808,  1,  None,  0.00734245710949,  9,  12,  None,  1,  None,  28,  0.0902945636177,  25.9264590054,  57.3746547875, 
1192,  151466,  completed,  eof,  2014-08-12 14:00:23,  2014-08-12 14:01:24,  61,  modelParams|sensorParams|encoders|hourly_traffic_count:n_170.modelParams|clParams|alpha_0.0356002494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0640848227547,  4808,  None,  170,  0.0356002494518,  9,  13,  None,  2,  None,  175,  0.0640848227547,  16.5905374964,  36.7144761804, 
1192,  151467,  completed,  eof,  2014-08-12 14:00:24,  2014-08-12 14:01:02,  38,  modelParams|clParams|alpha_0.0216807277379.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.75416771956.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.0623412224444,  4808,  None,  None,  0.0216807277379,  9,  13,  None,  2,  3.75416771956,  151,  0.0623412224444,  25.0506199374,  55.4364431649, 
1192,  151468,  completed,  eof,  2014-08-12 14:00:29,  2014-08-12 14:01:01,  32,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.77810023186.modelParams|clParams|alpha_0.0484501856847.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.0430596930323,  4808,  None,  None,  0.0484501856847,  10,  13,  3.77810023186,  2,  None,  275,  0.0430596930323,  11.243,  24.8804992476, 
1192,  151469,  completed,  eof,  2014-08-12 14:00:31,  2014-08-12 14:01:04,  33,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0118373713285.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_94.modelParams|spParams|synPermInactiveDec_0.0808536908532,  4808,  1,  None,  0.0118373713285,  9,  12,  None,  1,  None,  94,  0.0808536908532,  28.4495972902,  62.9583015186, 
1192,  151470,  completed,  eof,  2014-08-12 14:00:38,  2014-08-12 14:01:42,  64,  modelParams|sensorParams|encoders|hourly_traffic_count:n_225.modelParams|clParams|alpha_0.0513757860137.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_257.modelParams|spParams|synPermInactiveDec_0.0528940493795,  4808,  None,  225,  0.0513757860137,  11,  13,  None,  2,  None,  257,  0.0528940493795,  17.758,  39.2980437284, 
1192,  151471,  completed,  eof,  2014-08-12 14:00:45,  2014-08-12 14:01:22,  37,  modelParams|clParams|alpha_0.0228099700078.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.78824134241.modelParams|sensorParams|encoders|_classifierInput|n_177.modelParams|spParams|synPermInactiveDec_0.0711653506107,  4808,  None,  None,  0.0228099700078,  10,  13,  None,  2,  3.78824134241,  177,  0.0711653506107,  22.2241022498,  49.1814248247, 
1192,  151472,  completed,  eof,  2014-08-12 14:00:47,  2014-08-12 14:01:19,  32,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.00056834874.modelParams|clParams|alpha_0.0413554587595.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_252.modelParams|spParams|synPermInactiveDec_0.0518838211986,  4808,  None,  None,  0.0413554587595,  11,  13,  5.00056834874,  2,  None,  252,  0.0518838211986,  11.219,  24.8273878021, 
1192,  151473,  completed,  eof,  2014-08-12 14:00:51,  2014-08-12 14:01:23,  32,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00562289133376.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0912644455739,  4808,  1,  None,  0.00562289133376,  9,  12,  None,  1,  None,  28,  0.0912644455739,  25.7172813484,  56.9117494653, 
